deliverableId,claimId,jsonPath,kind,status,attributionHint,inExpectedSourceFile,bestScore,topEvidenceFile,text
"d4","d4:46:$.modules[2].evidence[0]","$.modules[2].evidence[0]","evidence_line","supported","","","0.626","research/outputs/00_master_corpus.txt","Walt Taylor (Panda): bill variance calls need manual reconstruction across utilities, rate structures, and usage profiles — the scale problem NL Q&A must absorb."
"d4","d4:47:$.modules[2].evidence[1]","$.modules[2].evidence[1]","evidence_line","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Don Johnson (Trane): most customers do not know their rate structure."
"d4","d4:48:$.modules[2].evidence[2]","$.modules[2].evidence[2]","evidence_line","supported","","","0.661","research/outputs/secondary/agents/s01_Victor_Hale.md","DOE-cited band: demand charges often 30–70% of commercial bills."
"d4","d4:49:$.modules[2].evidence[3]","$.modules[2].evidence[3]","evidence_line","supported","","","0.638","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Phil Combs (Trane): Excel is the primary daily driver; Energy Toolbase is the named rate/tariff reference — a holistic NL monitor is the gap."
"d4","d4:50:$.modules[2].mvpScope[0]","$.modules[2].mvpScope[0]","narrative","supported","","","0.638","research/outputs/00_master_corpus.txt","Rate simulation engine over historical interval or monthly load."
"d4","d4:51:$.modules[2].mvpScope[1]","$.modules[2].mvpScope[1]","narrative","supported","","","0.708","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Rank alternatives by annual $ vs current schedule with confidence."
"d4","d4:52:$.modules[2].mvpScope[2]","$.modules[2].mvpScope[2]","narrative","supported","","","0.607","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Eligibility/feasibility gates (class, demand thresholds, terms)."
"d4","d4:53:$.modules[2].mvpScope[3]","$.modules[2].mvpScope[3]","narrative","supported","","","0.531","research/outputs/00_master_corpus.txt","Recommendation cards: current vs alt schedules, savings, next steps."
"d4","d4:54:$.modules[2].mvpScope[4]","$.modules[2].mvpScope[4]","narrative","supported","","","0.638","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Ratchet/peak-event diagnostics for demand-charge unlock scenarios."
"d4","d4:55:$.modules[2].notInMvp[0]","$.modules[2].notInMvp[0]","narrative","supported","","","0.425","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Full TOU operational playbooks and DR enrollment optimizer (v2)."
"d4","d4:56:$.modules[2].notInMvp[1]","$.modules[2].notInMvp[1]","narrative","supported","","","0.531","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Pitching optimizations before tariff-model trust from audit wins."
"d4","d4:57:$.modules[2].aiTiers.push","$.modules[2].aiTiers.push","narrative","supported","","","0.425","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Proactive cards when savings exceed configurable thresholds."
"d4","d4:58:$.modules[2].aiTiers.chat","$.modules[2].aiTiers.chat","narrative","supported","","","0.567","research/outputs/00_master_corpus.txt","Deep what-if and schedule exploration via Rate Analyst."
"d4","d4:59:$.modules[2].aiTiers.autonomous","$.modules[2].aiTiers.autonomous","narrative","partially_supported","","","0.378","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Deterministic tariff math with AI assist on parsing/rules — not hands-free switching."
"d4","d4:60:$.modules[2].competitive","$.modules[2].competitive","narrative","supported","","","0.5","research/outputs/00_master_corpus.txt","Vs Energy Toolbase / Arcadia / brokers: continuous, platform-integrated optimization paired with Module 1 findings — combined “wrong charge + wrong rate” narrative."
"d4","d4:61:$.modules[3].oneLiner","$.modules[3].oneLiner","headline","supported","","","0.541","research/outputs/00_master_corpus.txt","PUC filings become dollarized budget alerts before final rates hit bills."
"d4","d4:62:$.modules[3].problem","$.modules[3].problem","narrative","supported","","","0.425","research/outputs/00_master_corpus.txt","Rate cases are public, but institutions lack the bandwidth and expertise to monitor dockets across many utilities — so budgets lock before cost impacts are knowable. Finance needs dollars, not PDFs."
"d4","d4:63:$.modules[3].persona","$.modules[3].persona","narrative","supported","","","0.588","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Daily: energy manager / M&V engineer on dockets. Economic buyer: CFO / VP Finance on budget variance and hedging levers."
"d4","d4:64:$.modules[3].evidence[0]","$.modules[3].evidence[0]","evidence_line","supported","","","0.773","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Research corpus: zero named competitors offer PUC docket monitoring — white space."
"d4","d4:65:$.modules[3].evidence[1]","$.modules[3].evidence[1]","evidence_line","supported","","","0.85","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Andi Ault (UT Austin): budget in March vs Austin rates finalized later — timing gap."
"d4","d4:66:$.modules[3].evidence[2]","$.modules[3].evidence[2]","evidence_line","supported","","","0.68","research/outputs/00_master_corpus.txt","Phil Combs (Trane): “super powerful” to monitor filings and dollarize customer impact."
"d4","d4:67:$.modules[3].evidence[3]","$.modules[3].evidence[3]","evidence_line","supported","","","0.638","research/outputs/00_master_corpus.txt","AdventHealth (Culver): 73 utilities — needs “why we should care,” not just aggregation."
"d4","d4:68:$.modules[3].mvpScope[0]","$.modules[3].mvpScope[0]","narrative","supported","","","0.567","research/outputs/primary/agents/03_Elena_Rodriguez.md","PUC monitoring for priority states (TX, CA, OH, PA starter set)."
"d4","d4:69:$.modules[3].mvpScope[1]","$.modules[3].mvpScope[1]","narrative","partially_supported","","","0.378","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Filing alerts when a served utility opens or updates material rate proposals."
"d4","d4:70:$.modules[3].mvpScope[2]","$.modules[3].mvpScope[2]","narrative","supported","","","0.486","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Impact calculator: proposed components × trailing 12-month consumption."
"d4","d4:71:$.modules[3].mvpScope[3]","$.modules[3].mvpScope[3]","narrative","supported","","","0.472","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Alert cards: docket, dates, projected $, decision timeline, suggested actions."
"d4","d4:72:$.modules[3].mvpScope[4]","$.modules[3].mvpScope[4]","narrative","supported","","","0.607","research/outputs/00_master_corpus.txt","Budget-oriented export of revised energy-line forecast."
"d4","d4:73:$.modules[3].notInMvp[0]","$.modules[3].notInMvp[0]","narrative","supported","","","0.567","research/outputs/00_master_corpus.txt","Full 50-state coverage day one; heterogeneous source maturity."
"d4","d4:74:$.modules[3].notInMvp[1]","$.modules[3].notInMvp[1]","narrative","supported","","","0.708","research/outputs/secondary/agents/s04_Simone_Laurent.md","Full PJM capacity auction automation (v2 track)."
"d4","d4:75:$.modules[3].aiTiers.push","$.modules[3].aiTiers.push","narrative","supported","","","0.531","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Structured filing and dollar-impact alerts to ops and finance dashboards."
"d4","d4:76:$.modules[3].aiTiers.chat","$.modules[3].aiTiers.chat","narrative","partially_supported","","","0.364","research/CLEAR_CURRENT_PRODUCT_CONTEXT.md","Expert queries on docket contents, exposure by site, scenarios."
"d4","d4:77:$.modules[3].aiTiers.autonomous","$.modules[3].aiTiers.autonomous","narrative","partially_supported","","","0.378","research/outputs/00_master_corpus.txt","Continuous monitoring/classification runs unattended; human approves budget actions."
"d4","d4:78:$.modules[3].competitive","$.modules[3].competitive","narrative","supported","","","0.582","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Confirmed gap vs EnergyCAP, Arcadia (backward tariffs), Energy Toolbase (analysis without forward docket mining), ENGIE/Schneider bill-scale without this monitor."
"d4","d4:79:$.modules[4].oneLiner","$.modules[4].oneLiner","headline","supported","","","0.638","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Tariff-faithful allocations from shared utility costs to departments — explained."
"d4","d4:80:$.modules[4].problem","$.modules[4].problem","narrative","supported","","","0.425","research/outputs/00_master_corpus.txt","District-energy campuses must split energy, demand, and passthrough components across many cost centers. Ops needs kW/kWh, finance needs dollars — bad splits drive political disputes and opaque variances. Incumbent tools are sticky but weak on UX and district complexity."
"d4","d4:81:$.modules[4].persona","$.modules[4].persona","narrative","supported","","","0.65","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Daily: campus energy manager configuring rules and reviewing cycles. Economic buyer: CFO / budget director on allocation accuracy and audit readiness."
"d4","d4:82:$.modules[4].evidence[0]","$.modules[4].evidence[0]","evidence_line","supported","","","0.719","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Andee Chamberlain (Texas State): tension — ops cares demand/usage, finance cares bottom line."
"d4","d4:83:$.modules[4].evidence[1]","$.modules[4].evidence[1]","evidence_line","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","G2/Capterra: EnergyCAP chargebacks/splits “hard to understand.”"
"d4","d4:84:$.modules[4].evidence[2]","$.modules[4].evidence[2]","evidence_line","supported","","","0.638","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","660+ U.S. district energy systems — concentrated HE/health buyer base."
"d4","d4:85:$.modules[4].evidence[3]","$.modules[4].evidence[3]","evidence_line","supported","","","0.744","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Arcadia corpus: no documented campus chargeback/district-energy parity."
"d4","d4:86:$.modules[4].mvpScope[0]","$.modules[4].mvpScope[0]","narrative","supported","","","0.85","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Configurable allocation engine (consumption, SF, hybrid; demand allocation logic)."
"d4","d4:87:$.modules[4].mvpScope[1]","$.modules[4].mvpScope[1]","narrative","supported","","","0.744","research/outputs/synthesis/D4_Product_Module_Recommendations.md","District-energy passthrough / internal transfer pricing from inputs + production."
"d4","d4:88:$.modules[4].mvpScope[2]","$.modules[4].mvpScope[2]","narrative","supported","","","0.744","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Monthly per cost-center statements with portfolio finance rollup."
"d4","d4:89:$.modules[4].mvpScope[3]","$.modules[4].mvpScope[3]","narrative","supported","","","0.708","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Variance vs prior month and budget with materiality flags."
"d4","d4:90:$.modules[4].mvpScope[4]","$.modules[4].mvpScope[4]","narrative","supported","","","0.425","research/outputs/primary/agents/02_Marcus_Williams.md","Exportable/PDF statements and audit trail of methodology."
"d4","d4:91:$.modules[4].notInMvp[0]","$.modules[4].notInMvp[0]","narrative","supported","","","0.486","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Self-service departmental portals and formal dispute ticketing (v2)."
"d4","d4:92:$.modules[4].notInMvp[1]","$.modules[4].notInMvp[1]","narrative","supported","","","0.472","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Lightweight pilots before allocation rules and sub-meter integrations are mature."
"d4","d4:93:$.modules[4].aiTiers.push","$.modules[4].aiTiers.push","narrative","partially_supported","","","0.319","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Monthly auto-run notices to finance with variance highlights and exports."
"d4","d4:94:$.modules[4].aiTiers.chat","$.modules[4].aiTiers.chat","narrative","supported","","","0.486","research/outputs/00_master_corpus.txt","NL explanations of allocation jumps and hypotheticals (Energy HQ / Rate Analyst)."
"d4","d4:95:$.modules[4].aiTiers.autonomous","$.modules[4].aiTiers.autonomous","narrative","partially_supported","","","0.319","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Deterministic calcs. AI assists config and variance narration, not silent reallocations."
"d4","d4:96:$.modules[4].competitive","$.modules[4].competitive","narrative","supported","","","0.425","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Vs EnergyCAP module (poor UX, weak district story) and absent Arcadia chargeback — NL explanations plus sync to billing errors and rate changes."
"d4","d4:97:$.buildSequence[0].why","$.buildSequence[0].why","narrative","partially_supported","","","0.331","research/outputs/00_master_corpus.txt","Shared ingestion, mapping, and baselines. Push-first alerts convert passive buyers (Norton/Ault priority), then layer tariff-vs-actual audit on stable signals."
"d4","d4:98:$.buildSequence[1].why","$.buildSequence[1].why","narrative","supported","","","0.425","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Leverages shipped tariff engine for savings-ranked scenarios and channel “Rate Health Check” after audit proof builds tariff trust."
"d4","d4:99:$.buildSequence[2].why","$.buildSequence[2].why","narrative","supported","","","0.425","research/outputs/00_master_corpus.txt","PUC data layer is high build complexity but budget whitespace. Chargeback needs deepest config / integration — land stickiness once core billing intelligence is proven."
"d4","d4:100:$.priorityRationale[0]","$.priorityRationale[0]","narrative","supported","","","0.567","research/outputs/00_master_corpus.txt","Push beats pull: research shows reactive buyers. Anomaly + audit must surface findings without login hunting."
"d4","d4:101:$.priorityRationale[1]","$.priorityRationale[1]","narrative","supported","","","0.496","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Modules 1–2 share one Billing Intelligence foundation — efficient to co-develop as complementary outputs (pattern vs tariff correctness)."
"d4","d4:102:$.priorityRationale[2]","$.priorityRationale[2]","narrative","supported","","","0.584","research/outputs/primary/agents/10_Tom_Reeves.md","Spieler’s identified-vs-realized recovery gap demands a full credit-received case study before scaling recovery claims in fundraising."
"d4","d4:103:$.priorityRationale[3]","$.priorityRationale[3]","narrative","supported","","","0.486","research/outputs/00_master_corpus.txt","Module 4 is incremental on existing tariff depth but should follow early audit wins so customers trust the tariff model."
"d4","d4:104:$.priorityRationale[4]","$.priorityRationale[4]","narrative","supported","","","0.546","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Modules 3 and 5 are highest moat but highest integration/config cost — justify after wedge adoption and multi-state PUC scoping."
"d4","d4:105:$.priorityRationale[5]","$.priorityRationale[5]","narrative","supported","","","0.695","research/outputs/synthesis/D4_Product_Module_Recommendations.md","Chargeback is the EnergyCAP displacement lever for long-term stickiness in district-energy HE/health accounts."
"d5","d5:0:$.tagline","$.tagline","narrative","supported","","","0.425","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Higher ed is the beachhead, healthcare is the Series A target, and recovery proof is the single biggest pre-raise gap."
"d5","d5:1:$.tldrBullets[0]","$.tldrBullets[0]","tldr","supported","","","0.541","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","Higher ed scores best on problem, readiness, deal path, and fit with what ships today — beachhead."
"d5","d5:2:$.tldrBullets[1]","$.tldrBullets[1]","tldr","supported","","","0.464","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","Healthcare has the highest ceiling but IT security and documented recovery proof are hard gates — Series A horizon."
"d5","d5:3:$.tldrBullets[2]","$.tldrBullets[2]","tldr","supported","","","0.458","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Close the identified-vs-realized gap: one fully documented recovery loop beats aggregate “savings found” headlines."
"d5","d5:4:$.tldrBullets[3]","$.tldrBullets[3]","tldr","supported","","","0.567","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","Heatmap dimensions: problem severity, buyer readiness, deal economics, competitive opening, data availability."
"d5","d5:5:$.threeDecisions[0].why","$.threeDecisions[0].why","narrative","supported","","","0.665","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","Highest composite score: problem severity, named incumbent frustration (EnergyCAP), predictable calendar, documented deal size, and product-market fit with what ships today. Two Texas universities are already warm."
"d5","d5:6:$.threeDecisions[1].headline","$.threeDecisions[1].headline","headline","supported","","","0.85","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","Healthcare is the long-term prize, not the first win"
"d5","d5:7:$.threeDecisions[1].why","$.threeDecisions[1].why","narrative","supported","","","0.607","research/outputs/00_master_corpus.txt","$265M single-system spend at Ascension makes this the largest ceiling — but IT security gates (2.5 years at AdventHealth), SOC 2 Type II, and proof-of-recovery documentation are hard prerequisites. 18-month story, not 90-day."
"d5","d5:8:$.threeDecisions[2].headline","$.threeDecisions[2].headline","headline","supported","","","0.85","research/outputs/synthesis/00_decision_brief.md","Close the identified-vs-realized gap before May"
"d5","d5:9:$.threeDecisions[2].why","$.threeDecisions[2].why","narrative","supported","","","0.537","research/outputs/00_master_corpus.txt","Marc Spieler (NVIDIA) asks the identified-vs-realized question every investor repeats. One fully documented recovery loop matters more than aggregate “identified savings” headlines."
"d5","d5:10:$.personas[0].authority","$.personas[0].authority","narrative","supported","","","0.638","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","Influencer ($10K–$50K discretionary)"
"d5","d5:11:$.personas[0].trigger","$.personas[0].trigger","narrative","supported","","","0.85","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","Billing anomaly, staff departure, unanswerable question"
"d5","d5:12:$.personas[0].quote","$.personas[0].quote","quote","supported","","","0.85","research/Call Transcripts/CC_Research_Texas_State_Transcript.docx","“We had a weird multiplier happen in one of our bills… 3,500 → 35,000 gallons.” — Andee Chamberlain"
"d5","d5:13:$.personas[1].trigger","$.personas[1].trigger","narrative","supported","","","0.85","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","Rate change after budget, large unexplained variance"
"d5","d5:14:$.personas[1].surface","$.personas[1].surface","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Dashboard push, Regulatory Intelligence"
"d5","d5:15:$.personas[1].quote","$.personas[1].quote","quote","supported","","","0.85","research/Call Transcripts/CC Research - Andi Ault, UT Utilities Finance.docx","“Flagging anomalies would be the first process so that that is streamlined and featured and flagged rather than looking for it.” — Andi Ault"
"d5","d5:16:$.personas[2].surface","$.personas[2].surface","narrative","supported","","","0.85","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","[EXTENDS ROADMAP] — carbon reporting"
"d5","d5:17:$.personas[3].quote","$.personas[3].quote","quote","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","“You’ve got guys like me that would love to use this, and then IT says no, no, no.” — Phil Combs"
"d5","d5:18:$.personas[4].trigger","$.personas[4].trigger","narrative","supported","","","0.85","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","Board-visible error; ESG commitment"
"d5","d5:19:$.personas[4].quote","$.personas[4].quote","quote","supported","","","0.85","research/Call Transcripts/CC Research - Scott Czubkowski, Ascension.docx","“Is my building using more energy than a sister building? What would be my projected bill?” — Scott Czubkowski"
"d5","d5:20:$.moduleFit[0].module","$.moduleFit[0].module","narrative","supported","","","0.85","research/outputs/00_master_corpus.txt","Rate Analyst (billing error detection)"
"d5","d5:21:$.moduleFit[0].evidence","$.moduleFit[0].evidence","evidence_line","supported","","","0.85","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","STRONG — primary evidence across all three starred verticals."
"d5","d5:22:$.moduleFit[1].module","$.moduleFit[1].module","narrative","supported","","","0.85","research/outputs/synthesis/D3_Customer_Journey_Maps.md","Rate Analyst (tariff / rate modeling)"
"d5","d5:23:$.moduleFit[1].evidence","$.moduleFit[1].evidence","evidence_line","supported","","","0.85","research/outputs/secondary/agents/s05_Carlos_Mendez.md","STRONG for HE and channel; moderate for healthcare."
"d5","d5:24:$.moduleFit[2].evidence","$.moduleFit[2].evidence","evidence_line","supported","","","0.85","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","STRONG at healthcare scale; moderate for HE."
"d5","d5:25:$.moduleFit[3].evidence","$.moduleFit[3].evidence","evidence_line","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","STRONG for HE only — Combs + Ault direct evidence."
"d5","d5:26:$.moduleFit[4].evidence","$.moduleFit[4].evidence","evidence_line","supported","","","0.85","research/outputs/00_master_corpus.txt","STRONG for HE; emerging for healthcare district energy."
"d5","d5:27:$.moduleFit[5].evidence","$.moduleFit[5].evidence","evidence_line","supported","","","0.688","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","STRONG — confirmed as highest-value delivery mode for non-technical users across all primary interviews (Dashboard push layer / proactive alerts row, D5 Market Opportunity Heatmap)."
"d5","d5:28:$.moduleFit[6].evidence","$.moduleFit[6].evidence","evidence_line","supported","","","0.614","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","LOW — not yet the shipped default; recovery requires human-in-the-loop across all verticals (D5 Market Opportunity Heatmap synthesis, autonomous agent tier row)."
"d5","d5:29:$.moat[0].why","$.moat[0].why","narrative","supported","","","0.607","research/outputs/00_master_corpus.txt","Multi-customer rate pattern data gets more accurate with scale — mirrors ENGIE’s 20-year Panda advantage, but AI-native."
"d5","d5:30:$.moat[1].name","$.moat[1].name","narrative","supported","","","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Andi_Ault_UT_Austin.docx","Regulatory intelligence infrastructure"
"d5","d5:31:$.moat[1].why","$.moat[1].why","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","PUC docket feed maintenance is a moat by maintenance cost, not just AI. Zero competitors have it."
"d5","d5:32:$.moat[2].name","$.moat[2].name","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Campus chargeback as switching cost"
"d5","d5:33:$.moat[2].why","$.moat[2].why","narrative","supported","","","0.618","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","Once district energy allocation is running, leaving means rebuilding 18 months of metering relationships."
"d6","d6:0:$.tagline","$.tagline","narrative","supported","","","0.519","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Three poles of competitors — enterprise ESMP, AI-native data infra, and services outsourcers — each buying distribution, not intelligence. Clear Current owns the gap."
"d6","d6:1:$.leadershipFraming.productScope","$.leadershipFraming.productScope","narrative","supported","","","0.618","research/outputs/00_master_corpus.txt","Clear Current is utility billing, tariff, and procurement intelligence — not HVAC optimization or building-automation analytics. For sophisticated healthcare and campus buyers, pitch as complementary to ROC / SkySpark / BrainBox-class stacks: outside-the-meter truth for finance and procurement; those systems stay the demand-side toolkit."
"d6","d6:2:$.leadershipFraming.silentIncumbent","$.leadershipFraming.silentIncumbent","narrative","partially_supported","","","0.384","research/outputs/00_master_corpus.txt","Before SaaS displaces anything, large portfolios often rely on outsourced energy-management firms plus spreadsheets — bill processors custodied the data before you arrived. Competitive reality is consultants + OEM reps + incumbent bill pay, not three logos alone."
"d6","d6:3:$.leadershipFraming.partnershipNote","$.leadershipFraming.partnershipNote","narrative","supported","","","0.51","research/outputs/00_master_corpus.txt","ENGIE-class operators: partnership and licensing beats “rip and replace.” Their moat is historical bill custody; yours is NL intelligence on top."
"d6","d6:4:$.marketStructure","$.marketStructure","narrative","supported","","","0.612","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","The market is consolidating around three poles. None has built the conversational, AI-native intelligence layer Clear Current is building. Incumbents are buying distribution (Tango + WatchWire, Arcadia + RPD/Urjanet), not deepening intelligence — which is the window."
"d6","d6:5:$.tldrBullets[0]","$.tldrBullets[0]","tldr","supported","","","0.51","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Three poles: enterprise ESMP, AI-native data infra, services outsourcers — each optimizing distribution, not invoice intelligence depth."
"d6","d6:6:$.tldrBullets[1]","$.tldrBullets[1]","tldr","supported","","","0.595","research/outputs/00_master_corpus.txt","M&A stacks custody and routes; it does not close the NL “what does this bill mean in dollars?” gap."
"d6","d6:7:$.tldrBullets[2]","$.tldrBullets[2]","tldr","supported","","","0.595","research/outputs/00_master_corpus.txt","Position CC as outside-the-meter truth for finance and procurement — complementary to BAS / analytics stacks."
"d6","d6:8:$.tldrBullets[3]","$.tldrBullets[3]","tldr","partially_supported","","","0.354","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Silent incumbent is often consultants + spreadsheets + bill processors before any SaaS logo “wins.”"
"d6","d6:9:$.poles[0].thesis","$.poles[0].thesis","narrative","partially_supported","","","0.386","research/outputs/00_master_corpus.txt","Built for large portfolios. Sticky due to chargebacks and contracts. Users describe them as “glorified spreadsheets.”"
"d6","d6:10:$.poles[1].thesis","$.poles[1].thesis","narrative","supported","","","0.729","research/outputs/secondary/agents/s05_Carlos_Mendez.md","Fortune 500 procurement and reporting. Data API, not intelligence layer. Cox Enterprises built their own dashboard on top."
"d6","d6:11:$.poles[2].thesis","$.poles[2].thesis","narrative","supported","","","0.607","research/outputs/00_master_corpus.txt","Software as retention wrapper around human consulting. Client-facing AI doesn’t exist by design — it would cannibalize consulting revenue."
"d6","d6:12:$.competitors[0].primaryMarket","$.competitors[0].primaryMarket","narrative","supported","","","0.68","research/SECONDARY DATA/Clear Current Technologies  Commercial Energy Management SaaS Market Research Report.md","Higher ed, government, healthcare — large portfolios"
"d6","d6:13:$.competitors[0].pricing","$.competitors[0].pricing","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","≈$50–75K/year for 1,500 meters via reseller"
"d6","d6:14:$.competitors[0].weaknesses[0]","$.competitors[0].weaknesses[0]","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","“Outdated,” “glorified spreadsheet” (132 G2/Capterra reviews)"
"d6","d6:15:$.competitors[0].weaknesses[1]","$.competitors[0].weaknesses[1]","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Chargebacks and splits “hard to understand” — stickiest and most complained-about feature"
"d6","d6:16:$.competitors[0].weaknesses[3]","$.competitors[0].weaknesses[3]","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Own 2026 survey: 76% of customers reactive — indicts platform proactivity"
"d6","d6:17:$.competitors[0].winCondition","$.competitors[0].winCondition","narrative","supported","","","0.789","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Better chargeback experience + NL interface + one documented university recovery case. Not lost to attrition — lost to frustration + compelling alternative."
"d6","d6:18:$.competitors[0].quote","$.competitors[0].quote","quote","supported","","","0.85","research/outputs/secondary/agents/s01_Victor_Hale.md","“Chargebacks and splits are hard to understand. I tried to use the help, but it is lacking details.” — EnergyCAP G2 review"
"d6","d6:19:$.competitors[1].primaryMarket","$.competitors[1].primaryMarket","narrative","supported","","","0.744","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Fortune 500 corporate, hyperscalers (enterprise pivot Jan 2025)"
"d6","d6:20:$.competitors[1].pricing","$.competitors[1].pricing","narrative","supported","","","0.85","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","No public pricing. Enterprise contract + API usage (LOW confidence)"
"d6","d6:21:$.competitors[1].strengths[0]","$.competitors[1].strengths[0]","narrative","supported","","","0.85","research/outputs/secondary/agents/s01_Victor_Hale.md","$649M raised, last $1.5B valuation"
"d6","d6:22:$.competitors[1].weaknesses[0]","$.competitors[1].weaknesses[0]","narrative","supported","","","0.85","research/SECONDARY DATA/Arcadia Competitive Intelligence Report.md","No NL interface — dashboard + API only"
"d6","d6:23:$.competitors[1].weaknesses[1]","$.competitors[1].weaknesses[1]","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Zero documented HE customers after 14 months"
"d6","d6:24:$.competitors[1].weaknesses[2]","$.competitors[1].weaknesses[2]","narrative","supported","","","0.85","research/outputs/secondary/agents/s01_Victor_Hale.md","Senior PM role primarily migrating legacy Urjanet — not new features"
"d6","d6:25:$.competitors[1].weaknesses[3]","$.competitors[1].weaknesses[3]","narrative","supported","","","0.85","research/SECONDARY DATA/Arcadia Competitive Intelligence Report.md","No campus chargeback; no PUC monitoring"
"d6","d6:26:$.competitors[1].weaknesses[4]","$.competitors[1].weaknesses[4]","narrative","supported","","","0.708","research/outputs/secondary/agents/s01_Victor_Hale.md","Trustpilot 2.6/5 (1,159 reviews) — Perch spinout pending"
"d6","d6:27:$.competitors[1].weaknesses[5]","$.competitors[1].weaknesses[5]","narrative","supported","","","0.496","research/outputs/00_master_corpus.txt","Practitioner quote (Walt Taylor · Panda): variance work is still download-the-bills, not conversational intelligence."
"d6","d6:28:$.competitors[1].winCondition","$.competitors[1].winCondition","narrative","supported","","","0.65","research/outputs/synthesis/D6_Competitive_Intelligence_Brief.md","Three conditions together: HE / district-energy customer; buyer wants conversational AI; decision happens before Arcadia finishes migration. 12–24 month window."
"d6","d6:29:$.competitors[1].quote","$.competitors[1].quote","quote","supported","","","0.85","research/outputs/02_quote_bank.md","I think if you could ask that question. I can help answer this question instead of going, downloading the bills, reviewing the bills"
